Unnamed: 0,E1340_52,E220_218,E489_544,E785_381,E1685_182,E1484_125,E1970_624,E1885_602,E1902_327,E50_725,E290_678,E1012_282,E1691_85,E1276_747,E579_653,E1174_518,E347_179,E1621_447,E406_424,E1537_708,E818_94,E859_640,E227_660,E1620_93,E182_248,E513_290,E304_609,E949_118,E289_573,E1247_204,E1201_797,E462_18,E888_221,E1208_211,E1164_652,E1923_124,E746_768,E164_321,E518_302,E1371_171,E781_188,E242_332,E372_519,E541_174,E565_171,E1343_35,E1455_52,E1735_641,E1565_694,E546_339,E1426_25,E1195_449,E1924_2,E361_154,E553_631,E398_655,E611_198,E1361_724,E680_204,E1227_655,E987_719,E1680_754,E1378_395,E917_338,E880_231,E604_492,E1372_14,E201_39,E645_418,E1050_387,E432_562,E1210_455,E1818_735,E303_40,E1353_48,E708_327,E174_219,E981_272,E902_50,E1963_651,E1879_21,E617_361,E957_138,E674_99,E244_533,E537_433,E1304_355,E1978_716,E1380_346,E88_155,E1036_766,E735_242,E1542_392,E1462_222,E1505_611,E127_271,E1541_591,E1714_35,E381_192,E1406_665,E135_794,E150_407,E324_615,E737_643,E1142_503,E129_572,E1225_533,E675_711,E1108_783,E1509_265,E1588_381,E1162_409,E1513_140,E378_511,E926_774,E521_263,E1432_292,E1141_216,E485_187,E1971_632,E1092_759,E1313_571,E621_137,E426_221,E33_417,E775_521,E327_330,E1221_684,E519_91,E543_478,E1785_371,E1775_347,E1898_474,E1424_128,E1604_404,E1398_551,E843_789,E560_361,E371_155,E620_573,E1529_464,E1752_645,E509_90,E233_537,E234_251,E1171_63,E1096_556,E994_528,E1214_103,E1679_667,E418_250,E1994_144,E1746_304,E225_555,E1489_134,E1675_43,E1795_165,E92_465,E343_169,E380_149,E866_724,E1987_740,E691_423,E440_742
Cebpa,0.0,0.0042024252533276,0.0,0.0,2.165080131554009,0.0292071153701795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090164086767593,0.0,0.0010712849394094,0.008679199908456,0.0213711040085377,0.007096820835029,0.0,0.0339184803184358,0.0,1.9803405794523257,0.0120893567108565,0.0,0.0,2.50472886280376,0.0,0.0080582221088009,0.0,1.4184088697610509,0.008980701920775,0.0,0.0,1.8093934836966936,0.0859875079485467,0.0,0.0,1.3927689363623352,0.8100687155891115,0.0,0.0,0.0320112737556278,0.0,0.7529203235518205,0.2308596660493562,0.0153992896394351,0.0,0.0360413794206738,0.0,0.0,0.0,0.0084231492533479,0.0027785092428033,0.0,0.026295257999072,0.0,1.5274760727606622,0.0,0.0027716959354102,0.0,0.0,0.0,0.0,0.0,0.0,1.330872226683327,0.0188812835275587,0.0071179812089068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047218132822167,0.0,0.1003755254601865,0.0,0.0,0.0,0.0024072058007162,0.019649050973354,0.0,0.0,0.0,0.0073103764956857,0.122415543319974,0.0034420163265049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0100935377035276,0.0,0.0,0.0,0.0,0.0,0.1369705000908489,0.0088266196079346,0.0,0.0,0.0,0.0091007226894632,0.0108416133769914,0.046092009561382,0.0,0.0,0.0,0.0,0.002928394647127,0.0,0.0,0.0,0.0011883986760968,0.0051847513409816,0.0,0.0,0.0,0.0,0.0083590991019049,0.0104277208942173,0.0208185901731854,0.0,0.0018011097138291,0.0,0.0,0.0198386278116305,0.9985161871904806,0.0,0.0019574197233528,0.0,0.0,0.0,0.0,0.0,0.0426173408417033,0.0,1.4593471747704032,0.0053765406312094,0.0,0.0,0.0,0.0027941253612307,0.0,0.0,0.0,0.0,0.0,0.0626749920622651,0.1165088443766938,0.0,0.0,0.0
EgrNab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056106190036622,0.0024691624413595,0.0,0.0,0.0,0.0,0.0,0.0,0.0046436147726409,0.0,0.0,0.0112875297686098,0.0,0.0,0.0,0.0006496716820858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0935014200726886,0.016320738201988,0.008631077624783,0.012717984982736,0.1038085446066563,0.0,0.0,0.0,0.0151603873499413,0.0,0.04845845397488,0.0,0.0,0.0,0.0,0.0,0.0,0.0275303279427253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0116891735587999,0.0,0.0,0.0029627471213029,0.0158442595248349,0.0023205854421953,0.0,0.0,0.0,0.0,0.0,0.0,0.0194490237037902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0737364697203564,0.0437355538740221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019222659305959,0.0583439799525084,0.0559300311069072,0.0,0.0,0.0,0.0,0.0078909802893732,0.0019510690577743,0.0120364120007764,0.0,0.0,0.0,0.0,0.0099087868220457,0.0,0.0,0.0,0.1872357970409298,0.0338649537009968,0.0,0.0,0.0326916994206288,0.0052078775054209,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0405591756873373,0.0108741350871021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156941172070329,0.0074523442468159,0.0,0.0003730420658909,0.0,0.010772265081646,0.0,0.0039406824728369
Eklf,0.1195166933754149,1.0912696578767913,2.081317677530232,1.6342760191837449,1.8526206096927105,0.2780285751215998,1.4546231177679283,1.2133161707996594,2.280082781052855,1.6610716639755916,1.1564606724900937,2.1085744512671867,0.0398690470476281,2.052984630398758,2.210667951205957,1.4528210456109083,1.2433937550365302,1.4952514308752345,1.5665992232710937,1.6656929506519151,0.0355601235155957,1.7632809507739688,2.0406932271883167,0.2882052023546035,1.09036900383388,1.952203744755408,1.8094232155058176,0.6300719001449931,1.6653639239679146,1.9755690624613884,1.7337878601196683,0.0,1.5187148087948572,1.0118098781649458,1.7621432094121223,0.4425613630528104,2.0474530491578444,1.4835028906396344,1.6980810423739514,1.5582352377878634,1.2062701356893522,1.8745359757246929,1.6573215026327497,0.4140910005415036,1.4034687389707408,0.0330143721316693,0.0,1.5694372498035067,1.8788482792239387,1.8718726826075764,0.0,1.5211790839210255,0.0119470314965661,0.6906449428900745,1.5352853232417278,1.7684712039776016,1.7587331886618238,1.6209905704605616,1.7519323312955042,1.6590160870436723,1.5817620872625615,1.5997440879246638,1.6219306709643946,1.3215677034668278,1.4422549481966889,1.5996202944797868,0.0,0.0068765548553058,1.85221168828615,1.7601283454215606,1.45802687589205,1.8955620799306967,1.5624711088654566,0.0,0.0607177760255136,1.0190496904292567,0.8468290124101812,1.7407173031918906,0.0,2.0659856373932457,0.0190239318157044,1.7534985242843577,1.5409601112426985,0.0,1.8640182531022484,1.1094754990059073,1.6142824272702925,1.6462892576804438,1.7487352689615727,1.2390348719686388,1.882983435061354,1.336773846234836,1.5318892882381177,1.2029126080854522,1.5532390444316588,1.7624516929489422,1.7754209430889831,0.0,1.6273152395162522,2.049174144493262,1.6597459057774655,1.486758156168959,1.3869000752154743,1.2446728220696983,1.5068028992703633,1.811863078128295,1.4487082431614648,1.9745145926218075,2.1670193092044743,1.6364631560447558,1.9252249556218528,0.1933157730589176,1.3721411675795678,1.3849304991310574,1.7515156700881154,1.5251420913742684,0.3049918863366239,1.1047132937598638,1.2407672686738105,1.9699596999340885,1.916072526786521,1.7037576410465527,1.4913663560243051,1.342501200422174,1.6686325785646656,1.7566461986791235,1.2973537635754755,1.1687552045476302,0.0357430771459958,1.3836074503794815,1.3204264426619905,1.6444928582179434,1.610578863403498,0.9976198801888831,0.3435146178269852,1.1675408783759589,1.5634820727852528,1.7816379778680267,1.047506560656164,1.3660954475277785,1.4850887118647216,1.359487165151211,0.0368656237215403,1.3369863601656016,1.5159302540252784,0.0446487986561821,1.3777965398331744,2.0979587849495385,0.1527959828652897,1.8015141609477952,1.8214718513231185,0.0,1.6289104458282164,1.724922595077242,0.0,0.0,0.3568256211845029,1.884604070618458,1.5616229786097282,0.0316454592583382,0.4047946973471488,1.7124837482469029,1.984486809195828,1.7687512156936902
Fli1,0.0,1.4617494722951303,0.0,0.0,1.5818140920536252,0.4589151207247824,0.0,0.0,0.0496600728340244,0.0,0.0434587794694343,0.0,0.0,0.159481979958342,0.0116160946486126,0.7538113758978007,0.9371146833911356,0.6480865405166039,0.0,0.0,0.0864328934776086,0.0448950198323904,0.0,0.2326389824398816,0.9895488318752704,0.0,0.0677259549622891,0.7862632507485705,0.0043370896142748,2.082410685419037,0.0026200593562899,0.0,1.4107470227073882,0.8683734938678983,0.0,0.5962625495164046,0.0,0.1625206679858762,0.7441787480771569,1.2423073945080716,1.2117239190546398,0.1238481282546938,0.0486662617095574,0.41554506949416,1.4418948022820184,0.0122373627144357,0.0150853089141192,0.0485840302955359,0.0099331507345223,0.2826114055297815,0.0,0.0,0.0,0.3837842656315116,0.0,0.016659212411377,1.3441775415781532,0.0,1.4958736233394452,0.0,0.0806339193115787,0.0338024948708321,0.5170015441135423,0.0,0.146191336641587,0.4580604470061009,0.0,0.0,0.1346965016714204,0.0009398027761051,0.0398770003011311,0.0373989848086288,0.065200295858411,0.029411806190838,0.0754228690834206,0.5581469016672153,1.0899354674637507,0.2782205081913385,0.068293476929334,0.0,0.0384567779002646,0.118685943575373,1.2587799121476084,0.0,0.0316275170060428,0.0,0.0052935713249047,0.0127282785045345,0.6546031132728914,1.11756472793407,0.0361119923138582,0.6568552656116914,0.0178997451761299,0.1567418309698083,0.0088571166785376,0.0543896051126771,0.5069768562101994,0.0,1.2292190754645471,0.1819675586843896,0.0015432183864184,0.0,0.2518269899833832,0.0005551475326428,0.0931671346704904,0.0940531774322967,0.0,0.000662316536765,0.0078411188392689,0.1052240771335472,0.171411418992965,0.5774475473188792,0.7382949506234252,0.0958148131738599,0.0,0.0924117920396921,1.686262842280424,1.1599216931507552,1.639192488467432,0.0111373385548999,0.0376574486998979,0.0,0.7264119186810188,1.2936469823883543,0.1718655489102079,0.0,0.4059151370560117,0.0685251542457985,0.0,0.0,0.0559042336691741,0.5436161544783367,0.0698685838672584,0.813434560735416,1.1397139782393029,0.0020489235152665,0.0,0.0797951380237759,0.7555762325663208,0.0616909518965398,0.0657382177974127,0.0,0.0081926853024637,0.0570003354849602,0.3944892342166982,0.0028943977083188,0.0,0.0959853479391383,0.179355534952125,0.0,0.476495177859299,0.0330708922487688,2.2368100983276507,0.0178562313266484,0.0,0.0146830222763104,0.3623036242535258,0.0,1.4762350082802185,0.138170626395394,1.2093214581841454,0.040355726991985,0.2498115117239137,0.0046196803861361
Fog1,0.0,1.11348613232636,1.5268552964141708,1.855932047102731,2.029611687675568,0.2490754917832124,1.7991380176133538,2.432533333524161,1.324957557379805,1.4440066988388602,1.64135362185988,2.3049143555778207,0.0,1.8083115942128056,1.486583056608114,2.1758711030916,0.8086783952470248,1.8102208153661608,1.5629981880525523,1.5531792581507438,0.1491696289303278,1.9842274483079507,1.1169799117010673,0.2260202562932816,0.9530689534734348,1.6518757564887143,1.7569530538645717,0.3684874287073639,1.5734736885747946,1.9676878445715,1.509632940076015,0.0,1.4085600495769148,1.3782096596053892,1.5143752049366426,0.4200684370587861,1.5278629211461168,1.9272012196511763,1.4052091496618957,0.9629511505867184,1.3523589172791457,1.893432645084376,2.073900523292145,0.4155506353006239,1.4838015375839853,0.0,0.0542595366293128,1.8221632507465189,1.9807739920249217,1.7852698990154807,0.0,2.4956916641036497,0.0,0.3132256796711916,1.272389163238059,1.7437299017521422,1.2950551660194307,1.8848394610217607,1.3046367884997985,1.3451538883342609,1.7870174748307022,1.3914266751380628,2.3691425976608,1.9249655735764617,1.9488392392456344,1.6859737612497432,0.0370466545986843,0.0105242999850461,1.7522673718300967,2.0840669067705893,1.7905996214323054,1.5314027426008785,1.2063563121239718,0.0,0.0129555512433667,1.6706062617697592,1.440360221875471,2.1503966712214506,0.0655664902140486,1.653657655047036,0.0391318501358407,1.549568560349575,1.5774686233634667,0.0,1.2844311989708452,1.969538215268885,1.4985315745169483,1.5601682185539227,1.669086385393698,1.1389896763248717,1.9163384024353447,1.6440919169198964,1.4514155401462263,1.6735194551768002,2.1259349728745867,1.5484573814815186,1.3918219867172956,0.0,1.1472412618049306,1.5739302374546196,2.122358922722738,1.7692121223604202,1.3818600254140136,1.0745753577622985,1.95786750294557,1.8322903026720816,1.9372632191689727,1.5158164640208147,1.5810071339148224,1.6493143386219655,2.0594778772486464,1.6780004936616644,1.0772904074930931,2.056145924253438,1.4861675393713751,1.4832170595103655,1.6977893613745898,1.0797895310288044,1.0859799371216636,2.078814682637203,1.821654604868104,1.7819973703178114,0.9725397683744308,1.6624842716471668,2.3165837752731795,1.2862298323735226,1.4147236407071864,2.2742119110292376,0.0,1.8007899595784576,1.9710225676881992,1.7135287455588168,1.6089582375451768,0.9342738160673598,1.839801471678572,1.5916740075273594,1.2388199975948635,2.008369479079288,1.0193437505049914,1.8947385882311705,1.864135606218396,1.7033571443959017,0.0339767493414614,1.6164950901342297,1.721141408130025,0.0,1.5526442768436246,1.5076364237436115,0.0918218444984663,1.6411246282560756,1.7872148727744217,0.0,1.3809608222001195,1.4510829215719316,0.0927923195385289,0.0,0.3246167515963169,1.664850983005172,1.1185132168400778,0.1179103275910526,1.7861016807053094,1.4465881125131803,2.117278275792468,1.5813129207590972
Gata1,1.2648250676446575,1.9314694035481783,1.6509345395357402,1.60587029595515,2.270095187016305,1.634235796482294,1.2434281046746662,1.5085775744879308,1.6336768351291504,2.009268708059781,2.0315902330312787,1.7862577554864094,1.2352408013770688,1.882885512320822,1.7971503783705662,2.3300026785949006,1.176813129065342,1.7105946473369262,2.1392553639222065,1.293595442833336,1.1927736174324228,1.4362252589258926,1.792190019256485,1.6223539905579705,1.4398002780297336,1.6726542219984493,1.777926612831634,1.2076548918944328,1.7756780958397376,1.7756496146109768,1.2328122883216033,1.0876275866838374,1.2938680914369256,1.7803569705124154,2.1689844522787367,1.3562033043423378,2.12694382257015,1.7593414256824087,1.5410154773401086,1.6955991887747712,1.0745324531120075,2.5021426028060936,1.7981150470167269,1.3209423697070306,2.409455957257391,0.8753851332723945,0.8343370019540562,1.3495778507742549,1.297844701837413,1.942520146376368,0.5122260538171524,1.6465491575994275,0.1127660746050172,1.6366580240465858,1.932361280183509,1.6228583192818404,1.7898515683264655,1.5449198272755198,1.3800623636787903,1.836968158667612,1.3053589741657972,1.371862975892776,2.1426114051666123,1.7009738093349307,1.4400860841619805,1.4927461421652075,0.3120613592877174,0.1242081076759711,1.7097852804732272,1.6483842792708507,1.6809112009703269,1.8250517883396724,1.6427097227885528,0.81596567082181,0.9324827982129742,1.344060183595904,1.7214150891946502,1.8510058659805828,0.3351193547716881,1.844715035201205,1.2187542293576168,1.5056415091104065,1.7419103944386916,1.827703207948219,1.4276947093196088,1.8776038249874616,1.1251826885238525,1.6265924614213136,1.6402027687298446,1.2205668994480894,1.7756980391963104,1.3698585616888093,1.7367283924187902,1.827786126804021,1.9752006706319696,2.0315520580266377,1.3969437615643387,0.4312188602741394,1.8109213155353137,1.3781244010876068,1.737718470266445,1.796587324441488,1.5622544218409666,0.97064383426047,1.102409437193096,1.1590125147937047,1.819144245413492,1.7930728324743637,1.717259389460365,1.8702038878042435,1.6877826020382387,2.191133864042896,1.4622857312747684,2.075168674752405,2.3991461182552527,2.002607638057017,1.6095107682740133,1.5994160065551413,1.8125094465122225,1.334493533372766,1.5810751050480352,1.8832912363326195,1.6067571846389916,1.969258074917175,1.4206845740915042,1.976857499529298,1.7182219093929294,1.4185137952310634,1.858448492230898,1.6529206226232014,1.614079398787413,1.884870709383763,1.5494684797030485,1.798714203626031,1.4208472570805268,1.7643296598152705,1.7221676204702066,1.3501177065023535,1.2381657462581888,1.4288784795425695,1.6907973967630237,1.5300915751632036,1.7027108348926845,2.273179208983767,1.9586530383083167,1.6341165784972056,1.28804318364422,1.932236363669832,1.536250219583827,1.602003032320765,1.7769010238906202,0.9650981835063572,1.7081816043591669,1.6759026622843165,1.2605941347694176,1.06618242691851,1.4285892205537798,2.10069946137425,1.136835146013352,1.6435181762788789,1.5934757379351516,1.6493741414240666,1.6680269067854454,1.9626542092881003
Gata2,1.4291027219397938,1.876429917611411,0.0120151710773395,0.0487694186023923,1.6561630161697216,1.3737464743553691,0.0,0.0,0.0,0.0536670534130913,0.1310424189332292,0.2886116482626498,1.806975527428724,0.0200221743089815,0.0,0.032923429487633,1.4666670599994496,0.0,0.0,0.0,1.7626168621294538,0.0,0.0,1.9614760313746424,1.6017198972541042,0.2249830911407279,0.0,1.6239996848463372,0.0,2.024378697788804,0.0011790522902207,0.9457668651463872,1.4033540651196843,1.7689634609113138,0.0,1.813999659297836,0.0,0.0633827130361484,0.7057501179472193,1.7107805004088117,1.0693091633902894,0.0,0.0485591884296214,1.346493931236918,1.7224557811449472,1.1580988630619589,0.8934196730645441,0.0,0.0,0.0395889816688456,0.8695478193331925,0.0742495598622669,0.906786407620098,1.0366849259587902,0.0,0.0,0.8067140555015241,0.0,1.4510300464845622,0.0,0.0799262861626235,0.0055399942562883,1.3498515948047125,0.0,0.3619518907703784,0.0,0.702631056451707,0.2389573464635691,0.0,0.0,0.0,0.0,0.0,0.4884579642391415,0.8241365997354426,0.1135912506503068,1.3662703880121387,0.7107222520208126,0.3397514402035277,0.0004431964061212,0.6477188341935965,0.004816516509328,1.5939625246866354,1.582683141348756,0.0,0.0,0.3195054463788373,0.0179861380242745,0.0076072562944698,1.7395559555243432,0.0007989583411749,0.0632508688996301,0.0,0.132041516908847,0.0213925552868816,1.010972966059404,0.0110720819024702,0.5757209209447743,1.939569897452632,0.0,0.0,0.0,0.0138166931767496,0.0,0.0,0.1144110125815462,0.0,0.0,0.0116652664983497,1.0581822492317885,0.0,0.0122113798758595,1.6683259460556332,0.1258267918996208,0.0060777568115603,0.2544796092112714,0.1679636000553776,0.9924734887343666,1.3114132238026497,0.101424364039573,0.0,0.0,1.5888017347511691,1.6537861486065055,0.0,0.0324238608771083,0.0,0.0,1.896550160290252,0.0,0.0668911091996072,0.0340720643635273,0.0,1.5781281192130403,0.744278069250478,0.044460129158414,0.0,0.0697433800916375,1.3925956703940865,0.0,0.0503516952410078,0.0683594338309772,1.4018317533981848,0.0372921830288883,0.3442774962229283,1.5341822816374209,0.0,0.0,1.9326406557284377,0.0103746047883974,0.0,1.1341012688575411,0.921112729971683,0.0,1.1753680907829478,1.00660517697424,2.373507364836596,0.0041599536190207,1.575923634206337,1.8072652444429904,0.0,0.0055570818726282,0.0,0.0357011324991892
Gfi1,0.6301321567841339,0.0,0.0,0.0,1.8732954474219987,0.0,0.0,0.0,0.0,0.0,0.0,1.838699003304912,0.4065689240115939,0.0,0.0,0.0025334721041719,0.0,0.0,0.0,0.0003153278522085,0.0028208691360396,0.0001449195509536,0.0,1.620255233863351,0.018351788229823,0.0006532879505287,0.0,1.8838148133448804,0.0,0.0063811659304168,0.0,0.82234356878543,0.0,2.7169533600114644,0.0,1.7292958259138858,0.0,0.0,0.0,0.0,0.9718400429520504,0.0,0.0181342436509484,0.0,0.0,0.7808221008778462,0.0,0.0,0.0,0.0809581009873452,0.0,0.0,0.0,0.0060264605399788,0.0,0.0004648021985134,0.0166455230646724,0.0,0.0,0.0296881237693117,0.0103645267950557,0.0,0.0054006425504549,0.0,0.0,0.0,0.0,1.6974796415071345,0.0,0.0,0.0078564013583158,0.0,0.0,0.0,0.0136919164653321,0.0,0.0,0.0,0.0,0.0,0.0,0.0005448713538817,1.5721853959538017,0.0,0.0097289697166115,0.0078979564187964,0.0,0.0,0.0,0.0241572719181143,0.0,0.0,0.0,1.6520749649602886,0.0415556725583531,0.0,0.0,0.1019893458051123,0.0,0.0,0.0,0.0465424833804695,0.0,0.0,0.0206932413937797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0172344569852783,0.0009944689014256,0.0,0.0179341642517573,0.0,0.0,0.0,0.0,0.0256069525826346,0.0,0.0,0.0473349469541969,0.0,0.0,0.0,0.0,0.0,0.0,0.0593156294447276,0.0,0.0,0.0001920405576161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003519652742391,0.0,0.0,0.0475570473054594,0.0,0.0,0.0083047287014832,0.0027268400056125,0.0095866383732984,0.0,0.0,0.0,0.0976295096991988,0.0,0.0034416466585913,0.0,0.0,0.0
Pu1,0.0674905635619232,0.0,0.0,0.0,0.0122365525176555,0.0,0.0049742936734005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0077287145055209,0.002833813236381,0.0,0.0,0.0033411544029612,0.0144081734231323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033712468171919,0.0,0.0,0.0,0.0,0.0,0.0044781888654229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078608968400485,0.0,0.0027885705285896,0.0,0.0,0.0,0.0,0.0,0.0,0.0123678693820992,0.0,0.0,0.0106955900052484,0.0,0.0,0.0,0.8075727744846515,0.0,0.0,0.0,0.0,0.0,0.7430200504889228,0.0,0.0,0.0,0.0133436602214735,0.0,0.0,0.2578331535619554,0.0,0.0,0.0,0.0,0.002349682297149,0.0,0.0,0.0042305737958601,0.0,0.0,0.0,0.0,0.0,0.0,0.003236478668807,0.0,0.0,0.0376030337998721,0.0,0.0,0.0383025357961024,0.0,0.0,0.0,0.0082431699632421,0.0136896234161263,0.0,0.0,0.0,0.0,0.0,0.0,0.0582832278412989,0.0,0.0121080661807403,0.0034825449233244,0.0137519035949067,0.0,0.0,0.0058039641201674,0.0329367933402737,0.0129712255843427,0.0,0.0741240194959413,0.041736402949928,0.0367783817232558,0.0,0.0,0.0577717855387652,0.0036868392133847,0.0,0.0,0.0046857325670533,0.0515327577772774,0.0065277334898834,0.0,0.0,0.0,0.0,0.0,0.0015195304220375,0.0,0.0,0.0,0.0,0.0,0.0053233677952345,0.0,0.0,0.0,0.0,0.0224017499260874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001150373444172,0.0
Scl,0.0247060178402405,1.3379979065890053,1.6761555874758431,1.2556530011525615,1.839120551404052,0.2327304259570627,1.6832890690938287,1.1584898684206706,1.4006265586119506,1.1936089020197742,2.1251537345696767,1.1069773202817583,0.0054568325255974,1.8758905406368749,1.82294675988752,1.8086262483387423,0.7537508268882697,1.6576733844169635,1.831311934417812,1.3313891198859122,0.0,1.7084264635989892,1.3983762357825862,0.3361491123213348,1.210263601438072,1.307911423369997,1.8005748542417512,0.4296202037403467,1.6091612250550602,2.047512638497624,1.5591495582915331,0.0,1.2799009785735085,1.6888000304081006,1.8094902711234329,0.3461255741480777,1.9607077732810312,1.6300694394865665,1.3266383713036032,1.0520278276717503,1.170136735985722,1.6532176343480602,1.3404321018965577,0.4281187640622841,1.3929685026726155,0.0270029887129426,0.0,1.4959774369136936,1.6355559589372728,1.6002851387475607,0.0,1.8857879796347048,0.015027741063913,0.5094195602363972,2.0055639952657978,1.0675812250622525,1.8022232961155584,1.4021726746173089,1.4493508229727707,1.372724652522905,1.8268987960863128,1.6916912075141248,1.7230328681629563,1.3287277801017383,1.6623697782001898,1.7354173794646215,0.0189467274213054,0.0,2.1044606107251207,1.6359733387659932,1.8955302706005324,1.1035427020506527,1.3525285522419428,0.0,0.0,2.0073652702210243,1.3578078531932911,1.98213056879251,0.0,1.5373858852455222,0.0,1.6596300318098904,1.2175848529768458,0.0,1.4027912342015942,1.7105607659719684,1.6776204466994922,1.596070209447603,1.7063967686224624,0.8015746233240337,1.9277231504832024,1.9688029155618816,1.5284990575967354,1.2229492313204482,1.4832321915117683,0.9846076378656176,1.3923518402396649,0.0400294471366023,1.3982760046939604,1.6932005130124832,1.697165451840601,1.263791798560426,1.693529105153771,0.8121982189840495,1.9106074603627408,1.5893784462208551,1.6931605260029714,1.3923831086468812,2.1231441410089618,1.4652110976873194,1.5861921539706183,1.6101426901606726,0.9113612058789374,1.6021172816122469,1.8366484201851625,1.945544117468716,1.8755968801352256,1.5986734987083755,1.4489599007359162,2.25828736229679,1.5837708412628602,1.4911816488417895,1.1700098151703096,1.0359611142978218,1.6965948861929925,1.7967555597884437,1.8344388224809467,1.441971718460992,0.1010917869145668,1.6930473668243131,1.88537865575362,1.6133989796982438,1.5890931995042517,1.035655906486751,1.3933651978223889,1.7255548083361594,1.7662055990672825,1.994401333333916,0.6791221188798136,1.6797634167600943,1.7757585694171654,1.4395390159388843,0.0560498458439243,2.159006674885364,1.4766367408002803,0.0698637928128589,1.320411120878885,1.932487600158816,0.1095299908274498,1.647303025693202,1.3444441087236645,0.0,1.7102705007665515,1.6499108589806983,0.0,0.0537397835753293,0.3823847053254746,1.8399427371570585,1.135944637196985,0.0,2.1231631517780247,1.7386688419563396,1.3657455645464789,1.5231506382523807
