0,0.11485317946049,0.0092232711671876,0.0111532598879996,0.00490599176620244,0.0131025458013857,0.0314075861293766,0.590568000785589,0.0359236577311903,0.00725174307331001,0.124694733294214
0.0978067007271908,0,0.00608106940210953,0.00470557949704845,0.00262687237804923,0.00350941437073517,0.0117101053099379,0.103697573991132,0.0380911408109249,0.00241322147189242,0.471586375489761
0.00554062226270103,0.0102398540996564,0,0.266754024610134,0.0950526991950338,0.0942610947202516,0.188397520932551,0.00625946092582342,0.0395859913366164,0.0899539040660928,0.0082272828033806
0.00553785909376051,0.00931440224370627,0.280052301132061,0,0.0986825336961582,0.0801202330322374,0.177147350109073,0.00483115770282403,0.043470082115933,0.0957751902040911,0.00795721278638981
0.0215812178281418,0.0313973170191992,0.223656039735574,0.227774785669593,0,0.28042976102158,0.0818374349616277,0.0179671582136046,0.119975191285969,0.490788189473099,0.0271555051867054
0.0690354393384304,0.0838093693883399,0.0907089534962839,0.106803610730851,0.254384618407694,0,0.223829028897575,0.0765607448458978,0.272224713904836,0.244147530261384,0.133234675882108
0.01320992965805,0.0115219727851171,0.0840680088851313,0.0902016655250799,0.00964474715478873,0.0708357022687389,0,0.0137906908338602,0.0722954673261004,0.010932012822558,0.0188604717005692
0.615063558386304,0.155462584656478,0.0116804119452056,0.00967311613835729,0.00377488766471062,0.00689282557408473,0.0380844803298911,0,0.043118947170207,0.00421241971135405,0.0970922508581111
0.0213893962876428,0.0285869724903568,0.0300444860621066,0.0257483545347764,0.0244326191254468,0.042141442317315,0.0467264939428774,0.0314316547247376,0,0.0259359556210464,0.0202102388016722
0.0346910257929434,0.0371313607998603,0.213967219602419,0.210019702126852,0.483886049824489,0.37782292093944,0.0901998499665256,0.0275225369494521,0.107281182667092,0,0.047216871059889
0.0908883527614667,0.462922706679051,0.0110180139341,0.0111155153216106,0.0064890495975236,0.0133488191935567,0.0259798526858404,0.101241590966838,0.040445068964865,0.0121874191303806,0
