0,7.16857434927929e-38,-1.96721991168665e-37,-1.70744787499338e-37,1.59362510909912e-37,-0.00793128367513418,-3.27043151924831e-37,1.82791974604893e-37,1.48234575596954e-37,1.37596836907593e-37,-1.59311839957442e-37
0,0,1.24917294251833e-37,-2.0552658483816e-37,-1.6002310542677e-37,0.00468211667612195,2.06949990187058e-37,-1.04821385078828e-37,2.4374846901341e-37,-1.78994097034166e-37,4.65216572703749e-38
-0,0,0,1.60720105677731e-39,9.40273791899188e-38,-0.00160388881340623,3.96870594287726e-38,0,4.37645492924742e-38,1.16971875907173e-37,-4.07512307059532e-39
-0,-5.22595933286027e-38,8.43260273707762e-38,0,9.16434341904709e-38,0.00105119508225471,1.35792603477642e-37,2.31286945977924e-38,8.10841794254993e-38,6.86494996633956e-38,-6.67966888208807e-39
0,-1.76637012123682e-37,2.47646589871081e-37,2.21031694506997e-37,0,-0.00851978827267885,-3.2505983255114e-37,-1.59696681357296e-37,-2.56750612996433e-37,-2.22286495624667e-37,1.04337197223047e-37
-0.378673613071442,2.27698982917153e-37,-3.37797411384098e-37,4.00459936226186e-37,-3.69617132818643e-37,0,5.81485590932379e-37,-3.40991362947864e-37,-3.44833969965573e-37,3.00659616542401e-37,-3.0096884387712e-37
-0,7.40368364510433e-38,1.41056373766706e-37,1.23327123175293e-37,-1.12047858838576e-37,0.00441012531518936,0,-1.02477786264765e-37,-1.17625542404423e-37,1.03938197103509e-37,7.32706400819136e-38
0,-9.2514840048302e-38,6.35813170087888e-38,1.9443913023524e-37,-1.24866556037037e-37,-0.0101261921226978,-2.92270704049363e-37,0,1.61544937979802e-37,-1.05399572035596e-37,-1.58380850888908e-37
0,1.21137162724858e-37,7.3913275557653e-38,1.02645392771486e-37,-1.02274754932866e-37,-0.00510727055370808,-1.50240551164217e-37,1.05378294719714e-37,0,1.13427633358488e-37,-6.66511359493913e-38
0,-1.74145402560623e-37,2.12636705983818e-37,1.82681630758618e-37,-1.82332830755266e-37,0.00795069616287947,2.30961564474508e-37,-1.36129520470017e-37,2.60809849546338e-37,0,-1.05345874278443e-37
-0.104040525853634,9.86118167990592e-38,-2.73411805108725e-37,-2.27185233268968e-37,2.43009054260531e-37,-0.0158436857163906,4.44804508176417e-37,-2.9682761455147e-37,-2.27020149099483e-37,-1.72886319074846e-37,0
