0,-0,5.41901846436784e-38,1.11965305543445e-37,-9.92973544285823e-38,-0,-0,6.22631772005309e-38,9.72618731208549e-38,1.68074890732663e-38,-0
-0,0,4.88980688892786e-38,-2.53810604740372e-39,0,-0,-0,-0,0,0,7.01994758947853e-39
0,8.52692245515317e-38,0,-7.82336580893698e-38,1.01218725199763e-37,0,5.39813967776879e-38,2.78319511063198e-38,1.98253487075908e-37,-0,0
8.8756041889148e-38,-0,-9.95180981730704e-38,0,1.70785772676823e-37,1.66502787998522e-38,7.88702455609371e-38,5.55643203385708e-38,1.47286165585911e-37,-5.58842311727823e-39,0
-6.75806004051964e-38,0,6.75564812560284e-38,1.45895673935343e-37,0,-1.00224145206917e-38,0,-7.40914310392134e-38,-1.37626791063566e-37,-0,0
-0,-0,0,0,-0,0,0,-0,0,0,-0
-0,-0,0,0,0,0,0,-0,-1.01738570496267e-38,-0,-0
0,-0,0,0,-0,-0,-0,0,4.23759970389808e-38,0,-0
0,0,0,0,-0,0,-0,0,0,-0,0
0,0,-1.18579963985878e-38,-0,-0,1.16597381695179e-37,-0,6.90186689412251e-38,-5.91162532132273e-38,0,-0
-0,8.22289001410063e-38,6.4823046814384e-38,1.76854305871351e-38,0,-0,-0,-0,5.51779935623442e-38,-0,0
