0,-0.000861971639096737,-0.00351985124871135,1.77168720812986e-37,-0.0248311348259449,-0.00613697385415435,-1.6622830165533e-37,1.26417053551455e-37,0.0214771758764982,-0.0145571110770106,-1.71195680503607e-37
-0.0102315451949835,0,-0.00457388814538717,1.55173816802678e-37,-0.0257405731827021,-0.0087504368275404,-9.96719831652287e-38,1.64805120514186e-37,0.0182230435311794,-0.00835299585014582,1.45367507728558e-37
-0.00268786842934787,-0.000282889435766265,0,1.75139971343081e-38,0.00726536428555846,0.00263985642232001,6.38542843444454e-39,-2.41080116477643e-38,-0.00536587415263057,-0.00284400279633701,-4.26394803866309e-38
0.0154119450598955,0.000828002113848925,0.00351777672767639,0,0.0168675016611814,0.00638690311461687,1.57679629926972e-37,2.08064213042788e-37,0.0177986044436693,0.0118562448769808,1.54367117302736e-37
-0.0030309297144413,-0.000538655032869428,0.00329240853898227,1.59700156577488e-38,0,-0.00360326492227614,3.84007347008487e-38,6.30071097396593e-38,0.0109010608866811,0.00279039610177279,-5.84938356717313e-38
-0.00342851039022207,-0.000281060376437381,0.00190718751400709,6.78350762063178e-38,-0.00111178029328585,0,8.10429139883219e-38,-6.12901715988423e-38,-0.00906539987772703,-0.00501813087612391,7.93778126802972e-38
-0.0139092924073339,-0.000692250847350806,0.00318999192677438,1.99706734476902e-37,0.0142347430810332,0.00521358707919717,0,-1.50826719917038e-37,-0.0147429555654526,-0.0112359225749969,1.17998074798567e-37
0.01144805457443,0.000689402048010379,-0.00314484001137316,1.83309535784901e-37,0.0136856380850077,-0.0078916884958744,-1.48420511087588e-37,0,0.0134823573753238,0.00953956041485071,-8.03384588295304e-38
0.00781506299972534,0.000566920207347721,-0.00278094271197915,1.20358276196835e-37,0.0121838757768273,-0.00557140028104186,-1.03097373183363e-37,9.26707877517998e-38,0,-0.00797050818800926,-1.27061807790472e-37
-0.0142169063910842,-0.000884709530510008,-0.00353266042657197,1.29438466037906e-37,0.0278060529381037,-0.00604368885979056,-1.50539532204565e-37,1.09739505483487e-37,-0.0199232622981071,0,1.69087511041938e-37
-0.00473271077498794,0.000618524616584182,-0.00328312302008271,1.55736948208746e-37,-0.0157151240855455,0.00427913712337613,8.84099604048168e-38,-1.22335317753407e-37,-0.010821245610714,0.00507640978321433,0
