0,1.23166747368648e-37,-8.11100586055385e-38,5.67496562887677e-38,0,7.94292179131624e-38,1.73007111002471e-39,-0,6.4002499683017e-39,-0,0,7.20994460358186e-38,-6.01582055019576e-39,6.80952636999797e-38,1.07648600018899e-37,-0,-0,-0,-2.89216148051634e-38
0,0,6.14509033352973e-39,0,-0,-0,0,-0,0,-0,0,-0,0,-0,-0,0,0,-0,0
-0,0,0,0,0,-0,0,0,-0,0,0,0,0,-0,-0,-0,0,-0,0
0,0,0,0,-0,0,0,0,0,-0,0,0,0,0,-0,-0,-0,0,0
0,-0,0,-0,0,0,0,-0,0,0,-0,-0,0,0,0,-0,-0,0,0
0,-3.67365834731828e-38,-3.01316276213171e-38,8.78904205913776e-40,0,0,0,-0,0,0,-0,5.75883222092784e-39,0,-1.21997688901412e-38,1.71852020678328e-38,-0,-0,0,-0
0,7.98087455892402e-38,5.91540882717641e-38,2.73275285007137e-38,0,3.50628753899901e-38,0,0,0,-0,0,3.89621873513559e-38,-0,4.26890331029264e-38,6.08921916245863e-38,-0,0,-0,-0
-4.02922690251268e-38,-2.4471067901173e-37,1.73864436613332e-37,1.32283583967157e-37,-2.8057249070817e-38,-1.88783489633225e-37,7.39248895193253e-38,0,7.26177695221908e-38,-0,-0,1.61964901524366e-37,-6.52841412714732e-38,-1.56185733660124e-37,2.25423632943496e-37,-3.01005159928122e-38,-1.68774923393501e-38,0,-1.00045434811165e-37
4.34151691515579e-40,1.15869659376686e-37,-7.91682456923605e-38,5.87312716835264e-38,0,8.16584987985059e-38,1.78238788754104e-38,0,0,0,-0,-7.10748726506429e-38,-1.85784556776739e-38,6.9629702333997e-38,-1.03614822259493e-37,0,-0,0,-3.63401449272376e-38
-0,-1.24644657622614e-38,1.62737274817127e-38,-0,0,0,-0,-0,0,0,-0,-0,-0,0,0,-0,0,0,0
0,7.03236421491122e-38,5.61087135815733e-38,1.95041128055514e-39,-0,-0,0,-0,-0,-0,0,7.58774531943216e-39,-0,2.15777136354038e-38,3.11888652736962e-38,0,0,-0,0
0,-7.61927509539886e-38,5.58125743745106e-38,1.18663509400321e-38,-0,1.37323465997978e-38,0,0,-0,-0,0,0,0,3.4281301171513e-38,-4.9628100547641e-38,0,-0,-0,-0
-0,0,0,0,0,0,-0,-0,-0,-0,-0,0,0,-0,0,0,0,-0,-0
0,-0,-0,0,0,-0,0,-0,0,0,0,0,-0,0,0,-0,-0,0,-0
0,-2.10573008130213e-38,-2.28708402660735e-38,-0,0,0,0,0,-0,0,0,-0,0,1.93860814359013e-39,0,-0,0,-0,0
-0,1.12303657465447e-37,-7.87524355964444e-38,-4.00230627745484e-38,-0,-5.75773136085427e-38,-0,-0,0,-0,0,6.11101720085028e-38,0,-5.70503413080487e-38,-9.05420584390624e-38,0,-0,0,6.86805804633344e-39
-0,0,1.42744809496758e-39,-0,-0,-0,0,-0,-0,0,0,-0,0,-0,0,-0,0,0,0
-0,-4.59320525337194e-38,-3.94142266177686e-38,0,0,0,-0,0,0,0,-0,-0,-0,5.68968374690727e-39,-2.91365123324584e-39,0,0,0,0
-0,2.66326582234182e-38,2.27154825092292e-38,0,0,-0,-0,-0,-0,0,0,-0,-0,-1.72808126620536e-40,0,0,0,0,0
